route_id,direction_id,time_slot,sched_headway_min,sd_headway_min,n_departures,route_short_name,transport_type,n_vehicles,total_capacity,n_ctrl_points,peak
3_49,1,вечір/ніч,22.272727272727273,6.373239507360586,11,21,автобус,30,4139,6,FALSE
3_49,1,вечірній пік,17.8,3.9384147967311818,10,21,автобус,30,4139,6,TRUE
3_49,1,день,28.714285714285715,4.158930547232462,14,21,автобус,30,4139,6,FALSE
3_49,1,ранковий пік,16.363636363636363,0.8090398349558905,11,21,автобус,30,4139,6,TRUE
3_51,0,вечір/ніч,18,4.853406592853679,10,22,автобус,42,5188,5,FALSE
3_51,0,вечірній пік,14.333333333333334,2.188122205883115,12,22,автобус,42,5188,5,TRUE
3_51,0,день,16.153846153846153,2.3270978955309585,26,22,автобус,42,5188,5,FALSE
3_51,0,ранковий пік,14.142857142857142,3.9585767228045072,14,22,автобус,42,5188,5,TRUE
3_51,1,вечір/ніч,17.5,4.871064845315932,12,22,автобус,42,5188,5,FALSE
3_51,1,вечірній пік,14.818181818181818,3.027149874657078,11,22,автобус,42,5188,5,TRUE
3_51,1,день,17,4.743416490252569,25,22,автобус,42,5188,5,FALSE
3_51,1,ранковий пік,12.133333333333333,0.5163977794943222,15,22,автобус,42,5188,5,TRUE
3_52,0,вечір/ніч,44,9.273618495495704,5,23,автобус,14,1611,4,FALSE
3_52,0,вечірній пік,33,2.7386127875258306,5,23,автобус,14,1611,4,TRUE
3_52,0,день,44.44444444444444,6.247221604663771,9,23,автобус,14,1611,4,FALSE
3_52,0,ранковий пік,31.666666666666668,4.0824829046386295,6,23,автобус,14,1611,4,TRUE
3_52,1,вечір/ніч,42,6.708203932499369,5,23,автобус,14,1611,4,FALSE
3_52,1,вечірній пік,37,10.36822067666386,5,23,автобус,14,1611,4,TRUE
3_52,1,день,44.44444444444444,6.227180564089801,9,23,автобус,14,1611,4,FALSE
3_52,1,ранковий пік,32.5,4.183300132670378,6,23,автобус,14,1611,4,TRUE
3_533,0,вечір/ніч,20.2,3.614784456460256,10,102А,автобус,41,4745,5,FALSE
3_533,0,вечірній пік,18.1,2.64365067451978,10,102А,автобус,41,4745,5,TRUE
3_533,0,день,22,6.298147875897061,19,102А,автобус,41,4745,5,FALSE
3_533,0,ранковий пік,15.75,1.6025547785276542,12,102А,автобус,41,4745,5,TRUE
3_533,1,вечір/ніч,20.454545454545453,2.9107949554592936,11,102А,автобус,41,4745,5,FALSE
3_533,1,вечірній пік,18.8,2.6583202716502514,10,102А,автобус,41,4745,5,TRUE
3_533,1,день,23.61111111111111,3.3455657903434424,18,102А,автобус,41,4745,5,FALSE
3_533,1,ранковий пік,15.818181818181818,2.891995221924885,11,102А,автобус,41,4745,5,TRUE
3_534,0,вечір/ніч,21.5,5.01663898109747,10,28т,автобус,49,6320,4,FALSE
3_534,0,вечірній пік,10.5625,2.5289984842489197,16,28т,автобус,49,6320,4,TRUE
3_534,0,день,17,4.262237284181474,25,28т,автобус,49,6320,4,FALSE
3_534,0,ранковий пік,11,5.202563470700445,16,28т,автобус,49,6320,4,TRUE
3_534,1,вечір/ніч,16.75,10.081808227835776,8,28т,автобус,49,6320,4,FALSE
3_534,1,вечірній пік,12.266666666666667,4.651676605063516,15,28т,автобус,49,6320,4,TRUE
3_534,1,день,16.346153846153847,7.205233140945865,26,28т,автобус,49,6320,4,FALSE
3_534,1,ранковий пік,11.0625,4.682858813445764,16,28т,автобус,49,6320,4,TRUE
3_538,0,вечір/ніч,25,NA,1,4т,автобус,NA,NA,4,FALSE
3_538,0,вечірній пік,18,7.164728420068226,10,4т,автобус,NA,NA,4,TRUE
3_538,0,день,21.5,9.192388155425117,2,4т,автобус,NA,NA,4,FALSE
3_538,0,ранковий пік,17,5.312459150169742,10,4т,автобус,NA,NA,4,TRUE
3_538,1,вечір/ніч,13.5,4.949747468305833,2,4т,автобус,NA,NA,4,FALSE
3_538,1,вечірній пік,16.363636363636363,4.69622672520668,11,4т,автобус,NA,NA,4,TRUE
3_538,1,день,24,NA,1,4т,автобус,NA,NA,4,FALSE
3_538,1,ранковий пік,16.818181818181817,6.940002619858033,11,4т,автобус,NA,NA,4,TRUE
3_543,0,вечір/ніч,41.25,4.645786621588784,4,50,автобус,26,3332,5,FALSE
3_543,0,вечірній пік,30.5,4.277849927241488,6,50,автобус,26,3332,5,TRUE
3_543,0,день,38.81818181818182,5.963525497860839,11,50,автобус,26,3332,5,FALSE
3_543,0,ранковий пік,32,4,5,50,автобус,26,3332,5,TRUE
3_543,1,вечір/ніч,40,7.702813338860896,4,50,автобус,26,3332,5,FALSE
3_543,1,вечірній пік,35,5,5,50,автобус,26,3332,5,TRUE
3_543,1,день,39.09090909090909,7.687061147858074,11,50,автобус,26,3332,5,FALSE
3_543,1,ранковий пік,29.166666666666668,2.3166067138525404,6,50,автобус,26,3332,5,TRUE
3_572,0,вечір/ніч,27.5,6.058052492344384,6,44,автобус,35,4501,6,FALSE
3_572,0,вечірній пік,25.714285714285715,3.4503277967117714,7,44,автобус,35,4501,6,TRUE
3_572,0,день,32.142857142857146,3.2547513873422944,14,44,автобус,35,4501,6,FALSE
3_572,0,ранковий пік,23.5,3.2093613071762426,6,44,автобус,35,4501,6,TRUE
3_572,1,вечір/ніч,32.333333333333336,8.71014733897577,6,44,автобус,35,4501,6,FALSE
3_572,1,вечірній пік,23.142857142857142,5.698788509515903,7,44,автобус,35,4501,6,TRUE
3_572,1,день,33.84615384615385,8.305080311132395,13,44,автобус,35,4501,6,FALSE
3_572,1,ранковий пік,21.75,2.052872551885702,8,44,автобус,35,4501,6,TRUE
3_59,0,вечір/ніч,31.833333333333332,4.490731195102493,6,27,автобус,10,1025,4,FALSE
3_59,0,вечірній пік,37.4,7.893034904268447,5,27,автобус,10,1025,4,TRUE
3_59,0,день,33.083333333333336,5.759708536396823,12,27,автобус,10,1025,4,FALSE
3_59,0,ранковий пік,31.666666666666668,3.8815804341359033,6,27,автобус,10,1025,4,TRUE
3_59,1,вечір/ніч,30.333333333333332,3.2659863237109037,6,27,автобус,10,1025,4,FALSE
3_59,1,вечірній пік,40,7.0710678118654755,5,27,автобус,10,1025,4,TRUE
3_59,1,день,32.69230769230769,5.633007121491079,13,27,автобус,10,1025,4,FALSE
3_59,1,ранковий пік,31.6,4.33589667773576,5,27,автобус,10,1025,4,TRUE
3_6,0,вечір/ніч,23.571428571428573,3.779644730092272,7,101,автобус,26,3879,7,FALSE
3_6,0,вечірній пік,26,11.090536506409418,7,101,автобус,26,3879,7,TRUE
3_6,0,день,25.470588235294116,5.745842486733598,17,101,автобус,26,3879,7,FALSE
3_6,0,ранковий пік,20,0,9,101,автобус,26,3879,7,TRUE
3_6,1,вечір/ніч,21.666666666666668,7.023769168568492,12,101,автобус,26,3879,7,FALSE
3_6,1,вечірній пік,23.125,3.720119045714225,8,101,автобус,26,3879,7,TRUE
3_6,1,день,25.9375,6.15866598109255,16,101,автобус,26,3879,7,FALSE
3_6,1,ранковий пік,20,2.5,9,101,автобус,26,3879,7,TRUE
3_60,0,вечір/ніч,35,8.660254037844387,3,28,автобус,5,509,2,FALSE
3_60,0,вечірній пік,30,0,5,28,автобус,5,509,2,TRUE
3_60,0,день,34.23076923076923,8.125616347431192,13,28,автобус,5,509,2,FALSE
3_60,0,ранковий пік,30,0,5,28,автобус,5,509,2,TRUE
3_60,1,вечір/ніч,35,8.660254037844387,3,28,автобус,5,509,2,FALSE
3_60,1,вечірній пік,30,0,5,28,автобус,5,509,2,TRUE
3_60,1,день,34.23076923076923,8.125616347431192,13,28,автобус,5,509,2,FALSE
3_60,1,ранковий пік,30,0,6,28,автобус,5,509,2,TRUE
3_608,0,вечір/ніч,44.5,6.658328118479393,4,36тр,автобус,21,2535,8,FALSE
3_608,0,вечірній пік,38.75,2.5,4,36тр,автобус,21,2535,8,TRUE
3_608,0,день,42.5,4.249182927993988,10,36тр,автобус,21,2535,8,FALSE
3_608,0,ранковий пік,35.4,2.8809720581775866,5,36тр,автобус,21,2535,8,TRUE
3_608,1,вечір/ніч,38.4,3.577708763999663,5,36тр,автобус,21,2535,8,FALSE
3_608,1,вечірній пік,42.5,6.454972243679028,4,36тр,автобус,21,2535,8,TRUE
3_608,1,день,41.81818181818182,4.045199174779453,11,36тр,автобус,21,2535,8,FALSE
3_608,1,ранковий пік,38.25,5.377421934967226,4,36тр,автобус,21,2535,8,TRUE
3_621,0,вечір/ніч,34.142857142857146,10.399175791516228,7,5т,автобус,14,1414,5,FALSE
3_621,0,вечірній пік,30.5,5.431390245600108,6,5т,автобус,14,1414,5,TRUE
3_621,0,день,32.916666666666664,12.109037446419427,12,5т,автобус,14,1414,5,FALSE
3_621,0,ранковий пік,29.666666666666668,2.0655911179772892,6,5т,автобус,14,1414,5,TRUE
3_621,1,вечір/ніч,33.285714285714285,12.07910435027208,7,5т,автобус,14,1414,5,FALSE
3_621,1,вечірній пік,30,0,5,5т,автобус,14,1414,5,TRUE
3_621,1,день,33.07692307692308,10.420025099630188,13,5т,автобус,14,1414,5,FALSE
3_621,1,ранковий пік,30.166666666666668,1.834847859269718,6,5т,автобус,14,1414,5,TRUE
3_624,0,вечір/ніч,17.307692307692307,7.295941970079616,13,35т,автобус,50,5989,3,FALSE
3_624,0,вечірній пік,10.222222222222221,3.6227314289822736,18,35т,автобус,50,5989,3,TRUE
3_624,0,день,14.206896551724139,3.8948620949805473,29,35т,автобус,50,5989,3,FALSE
3_624,0,ранковий пік,9.421052631578947,2.2190035169388835,19,35т,автобус,50,5989,3,TRUE
3_624,1,вечір/ніч,15,2.9848100289785457,12,35т,автобус,50,5989,3,FALSE
3_624,1,вечірній пік,10.875,2.3345235059857505,16,35т,автобус,50,5989,3,TRUE
3_624,1,день,16.307692307692307,0.8840466399113011,26,35т,автобус,50,5989,3,FALSE
3_624,1,ранковий пік,9.05,0.8870412083230167,20,35т,автобус,50,5989,3,TRUE
3_642,0,вечір/ніч,50,17.320508075688775,3,74,автобус,8,818,3,FALSE
3_642,0,вечірній пік,42,26.832815729997478,5,74,автобус,8,818,3,TRUE
3_642,0,день,48.75,15.52647508520297,8,74,автобус,8,818,3,FALSE
3_642,0,ранковий пік,37.5,15,4,74,автобус,8,818,3,TRUE
3_642,1,вечір/ніч,60,0,2,74,автобус,8,818,3,FALSE
3_642,1,вечірній пік,36,13.416407864998739,5,74,автобус,8,818,3,TRUE
3_642,1,день,56.25,10.606601717798213,8,74,автобус,8,818,3,FALSE
3_642,1,ранковий пік,30,0,5,74,автобус,8,818,3,TRUE
3_643,0,вечір/ніч,40,8.12403840463596,4,109,автобус,22,2237,4,FALSE
3_643,0,вечірній пік,29.285714285714285,2.8115408417381933,7,109,автобус,22,2237,4,TRUE
3_643,0,день,39.3,6.2012543533994435,10,109,автобус,22,2237,4,FALSE
3_643,0,ранковий пік,30.333333333333332,6.772493386240157,6,109,автобус,22,2237,4,TRUE
3_643,1,вечір/ніч,42.5,5,4,109,автобус,22,2237,4,FALSE
3_643,1,вечірній пік,30.2,5.167204273105526,5,109,автобус,22,2237,4,TRUE
3_643,1,день,38.54545454545455,7.724812442559837,11,109,автобус,22,2237,4,FALSE
3_643,1,ранковий пік,27.857142857142858,4.59813626840888,7,109,автобус,22,2237,4,TRUE
3_65,0,вечір/ніч,40,0,5,30,автобус,21,2155,6,FALSE
3_65,0,вечірній пік,23.571428571428573,4.7559486560567095,7,30,автобус,21,2155,6,TRUE
3_65,0,день,31.785714285714285,9.116161231812193,14,30,автобус,21,2155,6,FALSE
3_65,0,ранковий пік,20,0,8,30,автобус,21,2155,6,TRUE
3_65,1,вечір/ніч,35,10,4,30,автобус,21,2155,6,FALSE
3_65,1,вечірній пік,26.428571428571427,7.480132415430956,7,30,автобус,21,2155,6,TRUE
3_65,1,день,33.46153846153846,8.987170342729172,13,30,автобус,21,2155,6,FALSE
3_65,1,ранковий пік,21.25,3.5355339059327378,8,30,автобус,21,2155,6,TRUE
3_655,0,вечір/ніч,65,8.660254037844387,3,40,автобус,19,1903,3,FALSE
3_655,0,вечірній пік,33.333333333333336,6.3456021516217564,6,40,автобус,19,1903,3,TRUE
3_655,0,день,50.625,13.99936223037117,8,40,автобус,19,1903,3,FALSE
3_655,0,ранковий пік,38,15.652475842498529,5,40,автобус,19,1903,3,TRUE
3_655,1,вечір/ніч,65,8.660254037844387,3,40,автобус,19,1903,3,FALSE
3_655,1,вечірній пік,31,2.23606797749979,5,40,автобус,19,1903,3,TRUE
3_655,1,день,51.875,12.799972098183876,8,40,автобус,19,1903,3,FALSE
3_655,1,ранковий пік,32,4.47213595499958,5,40,автобус,19,1903,3,TRUE
3_656,0,день,64.16666666666667,10.833589740555375,6,120,автобус,8,823,3,FALSE
3_656,0,ранковий пік,60,NA,1,120,автобус,8,823,3,TRUE
3_656,1,день,65.8,10.779610382569492,5,120,автобус,8,823,3,FALSE
3_656,1,ранковий пік,58,2.8284271247461903,2,120,автобус,8,823,3,TRUE
3_663,0,вечір/ніч,33,8.455767262643882,5,112,автобус,18,1833,5,FALSE
3_663,0,вечірній пік,24.285714285714285,5.3452248382484875,7,112,автобус,18,1833,5,TRUE
3_663,0,день,35.416666666666664,2.778434265858556,12,112,автобус,18,1833,5,FALSE
3_663,0,ранковий пік,26.142857142857142,6.06708528121402,7,112,автобус,18,1833,5,TRUE
3_663,1,вечір/ніч,35.8,3.1144823004794873,5,112,автобус,18,1833,5,FALSE
3_663,1,вечірній пік,23.285714285714285,5.056820005836531,7,112,автобус,18,1833,5,TRUE
3_663,1,день,35.25,3.7203372281164366,12,112,автобус,18,1833,5,FALSE
3_663,1,ранковий пік,25.428571428571427,5.061526214398936,7,112,автобус,18,1833,5,TRUE
3_67,0,вечір/ніч,35,6.324555320336759,6,31,автобус,11,1126,3,FALSE
3_67,0,вечірній пік,32,4.47213595499958,5,31,автобус,11,1126,3,TRUE
3_67,0,день,31.923076923076923,4.803844614152614,13,31,автобус,11,1126,3,FALSE
3_67,0,ранковий пік,31.666666666666668,4.0824829046386295,6,31,автобус,11,1126,3,TRUE
3_67,1,вечір/ніч,32.5,4.183300132670378,6,31,автобус,11,1126,3,FALSE
3_67,1,вечірній пік,35,7.0710678118654755,5,31,автобус,11,1126,3,TRUE
3_67,1,день,30.76923076923077,2.7735009811261446,13,31,автобус,11,1126,3,FALSE
3_67,1,ранковий пік,34.166666666666664,6.645800679125629,6,31,автобус,11,1126,3,TRUE
3_68,0,вечір/ніч,36.666666666666664,4.08248290463863,6,32,автобус,12,1217,5,FALSE
3_68,0,вечірній пік,45.5,7.14142842854285,4,32,автобус,12,1217,5,TRUE
3_68,0,день,38.45454545454545,6.517110346827594,11,32,автобус,12,1217,5,FALSE
3_68,0,ранковий пік,35,0.7071067811865476,5,32,автобус,12,1217,5,TRUE
3_68,1,вечір/ніч,35.833333333333336,2.041241452319315,6,32,автобус,12,1217,5,FALSE
3_68,1,вечірній пік,46.75,4.716990566028302,4,32,автобус,12,1217,5,TRUE
3_68,1,день,37.09090909090909,5.318919917700311,11,32,автобус,12,1217,5,FALSE
3_68,1,ранковий пік,38,6.745368781616021,5,32,автобус,12,1217,5,TRUE
3_69,0,вечір/ніч,44.8,11.077003204838391,5,33,автобус,13,1644,3,FALSE
3_69,0,вечірній пік,25,11.789826122551595,7,33,автобус,13,1644,3,TRUE
3_69,0,день,33.46153846153846,13.445044840729642,13,33,автобус,13,1644,3,FALSE
3_69,0,ранковий пік,25.142857142857142,0.37796447300922714,7,33,автобус,13,1644,3,TRUE
3_69,1,вечір/ніч,50,0,4,33,автобус,13,1644,3,FALSE
3_69,1,вечірній пік,25,12.915107432770352,6,33,автобус,13,1644,3,TRUE
3_69,1,день,32.30769230769231,13.480755514093758,13,33,автобус,13,1644,3,FALSE
3_69,1,ранковий пік,27.142857142857142,5.669467095138408,7,33,автобус,13,1644,3,TRUE
3_71,0,вечір/ніч,30.833333333333332,6.645800679125628,6,35,автобус,26,2666,6,FALSE
3_71,0,вечірній пік,25.714285714285715,4.4986770542121866,7,35,автобус,26,2666,6,TRUE
3_71,0,день,35.416666666666664,10.75730900224108,12,35,автобус,26,2666,6,FALSE
3_71,0,ранковий пік,25.714285714285715,6.8729975438737965,7,35,автобус,26,2666,6,TRUE
3_71,1,вечір/ніч,32.714285714285715,6.047431568147636,7,35,автобус,26,2666,6,FALSE
3_71,1,вечірній пік,25.714285714285715,4.4986770542121874,7,35,автобус,26,2666,6,TRUE
3_71,1,день,37.5,5,12,35,автобус,26,2666,6,FALSE
3_71,1,ранковий пік,24.333333333333332,10.01332445627658,6,35,автобус,26,2666,6,TRUE
3_719,0,вечір/ніч,33,2.9664793948382653,6,37Д,автобус,30,3723,5,FALSE
3_719,0,вечірній пік,29.666666666666668,2.5819888974716108,6,37Д,автобус,30,3723,5,TRUE
3_719,0,день,32.46153846153846,8.058281295406449,13,37Д,автобус,30,3723,5,FALSE
3_719,0,ранковий пік,26.714285714285715,4.535573676110726,7,37Д,автобус,30,3723,5,TRUE
3_719,1,вечір/ніч,33,1.5811388300841898,5,37Д,автобус,30,3723,5,FALSE
3_719,1,вечірній пік,29.166666666666668,2.041241452319315,6,37Д,автобус,30,3723,5,TRUE
3_719,1,день,35.333333333333336,4.2923469599092785,12,37Д,автобус,30,3723,5,FALSE
3_719,1,ранковий пік,25.857142857142858,2.2677868380553634,7,37Д,автобус,30,3723,5,TRUE
3_72,0,вечір/ніч,51.25,16.00781059358212,4,36,автобус,12,1221,2,FALSE
3_72,0,вечірній пік,40,0,3,36,автобус,12,1221,2,TRUE
3_72,0,день,46.666666666666664,13.46291201783626,9,36,автобус,12,1221,2,FALSE
3_72,0,ранковий пік,46.25,12.5,4,36,автобус,12,1221,2,TRUE
3_72,1,вечір/ніч,52.5,15.545631755148024,4,36,автобус,12,1221,2,FALSE
3_72,1,вечірній пік,46.25,12.5,4,36,автобус,12,1221,2,TRUE
3_72,1,день,46.666666666666664,13.462912017836258,9,36,автобус,12,1221,2,FALSE
3_72,1,ранковий пік,40,0,4,36,автобус,12,1221,2,TRUE
3_73,0,вечір/ніч,25,7.632168761236874,9,37,автобус,14,2121,5,FALSE
3_73,0,вечірній пік,18.88888888888889,4.6218082079540155,9,37,автобус,14,2121,5,TRUE
3_73,0,день,27,6.97614984548545,16,37,автобус,14,2121,5,FALSE
3_73,0,ранковий пік,17.1,1.7919573407620815,10,37,автобус,14,2121,5,TRUE
3_73,1,вечір/ніч,25.444444444444443,7.954733042521149,9,37,автобус,14,2121,5,FALSE
3_73,1,вечірній пік,18.444444444444443,3.6780127484523186,9,37,автобус,14,2121,5,TRUE
3_73,1,день,28.066666666666666,9.330952077181978,15,37,автобус,14,2121,5,FALSE
3_73,1,ранковий пік,16.727272727272727,1.0090499582190258,11,37,автобус,14,2121,5,TRUE
3_742,0,вечір/ніч,20.81818181818182,11.530985923312732,11,22тк,автобус,22,2309,3,FALSE
3_742,0,вечірній пік,18.75,7.106335201775948,8,22тк,автобус,22,2309,3,TRUE
3_742,0,день,19.31818181818182,7.193822506225898,22,22тк,автобус,22,2309,3,FALSE
3_742,0,ранковий пік,16.636363636363637,5.835627254592728,11,22тк,автобус,22,2309,3,TRUE
3_742,1,вечір/ніч,17.166666666666668,3.537676004830221,12,22тк,автобус,22,2309,3,FALSE
3_742,1,вечірній пік,22,13.804761083460612,8,22тк,автобус,22,2309,3,TRUE
3_742,1,день,19.695652173913043,7.2452792317649894,23,22тк,автобус,22,2309,3,FALSE
3_742,1,ранковий пік,16.88888888888889,6.546839780467452,9,22тк,автобус,22,2309,3,TRUE
3_743,0,вечір/ніч,25.625,3.6228441865473595,8,118д,автобус,28,2944,7,FALSE
3_743,0,вечірній пік,24,6.4031242374328485,7,118д,автобус,28,2944,7,TRUE
3_743,0,день,28.93333333333333,8.267549876014112,15,118д,автобус,28,2944,7,FALSE
3_743,0,ранковий пік,21.625,4.596194077712559,8,118д,автобус,28,2944,7,TRUE
3_743,1,вечір/ніч,26.125,5.566160513059505,8,118д,автобус,28,2944,7,FALSE
3_743,1,вечірній пік,26.142857142857142,1.7728105208558367,7,118д,автобус,28,2944,7,TRUE
3_743,1,день,30,2.8010986855435576,14,118д,автобус,28,2944,7,FALSE
3_743,1,ранковий пік,21.625,7.595816517756901,8,118д,автобус,28,2944,7,TRUE
3_744,0,вечір/ніч,33.75,12.747548783981962,8,70Д,автобус,9,1061,5,FALSE
3_744,0,вечірній пік,37.5,15,4,70Д,автобус,9,1061,5,TRUE
3_744,0,день,35,17.320508075688775,12,70Д,автобус,9,1061,5,FALSE
3_744,0,ранковий пік,30,0,5,70Д,автобус,9,1061,5,TRUE
3_744,1,вечір/ніч,37,15.652475842498529,5,70Д,автобус,9,1061,5,FALSE
3_744,1,вечірній пік,37.5,15,4,70Д,автобус,9,1061,5,TRUE
3_744,1,день,35,17.320508075688775,12,70Д,автобус,9,1061,5,FALSE
3_744,1,ранковий пік,30,0,6,70Д,автобус,9,1061,5,TRUE
3_75,0,вечір/ніч,43,15.556349186104045,5,37а,автобус,7,939,4,FALSE
3_75,0,вечірній пік,35,7.0710678118654755,5,37а,автобус,7,939,4,TRUE
3_75,0,день,56.42857142857143,14.351041110399656,7,37а,автобус,7,939,4,FALSE
3_75,0,ранковий пік,32.5,6.123724356957945,6,37а,автобус,7,939,4,TRUE
3_75,1,вечір/ніч,45,15.253414918196734,4,37а,автобус,7,939,4,FALSE
3_75,1,вечірній пік,34.166666666666664,6.645800679125629,6,37а,автобус,7,939,4,TRUE
3_75,1,день,57.857142857142854,18.224786888818677,7,37а,автобус,7,939,4,FALSE
3_75,1,ранковий пік,31.666666666666668,5.163977794943222,6,37а,автобус,7,939,4,TRUE
3_77,0,вечір/ніч,23.857142857142858,5.367450401216932,7,38,автобус,43,4900,5,FALSE
3_77,0,вечірній пік,19.88888888888889,4.314059701848262,9,38,автобус,43,4900,5,TRUE
3_77,0,день,24.470588235294116,4.887709676561502,17,38,автобус,43,4900,5,FALSE
3_77,0,ранковий пік,18,4.944132324730441,10,38,автобус,43,4900,5,TRUE
3_77,1,вечір/ніч,26.625,4.240535680446853,8,38,автобус,43,4900,5,FALSE
3_77,1,вечірній пік,20,2.7838821814150108,9,38,автобус,43,4900,5,TRUE
3_77,1,день,25.41176470588235,4.500816919313256,17,38,автобус,43,4900,5,FALSE
3_77,1,ранковий пік,17,1.8257418583505538,10,38,автобус,43,4900,5,TRUE
3_8,0,вечір/ніч,41.5,1.2909944487358056,4,103,автобус,13,1445,3,FALSE
3_8,0,вечірній пік,34,7.314369419163897,5,103,автобус,13,1445,3,TRUE
3_8,0,день,44.9,5.087020520675907,10,103,автобус,13,1445,3,FALSE
3_8,0,ранковий пік,31.4,4.219004621945797,5,103,автобус,13,1445,3,TRUE
3_8,1,вечір/ніч,44.25,17.44276354251241,4,103,автобус,13,1445,3,FALSE
3_8,1,вечірній пік,28.6,0.5477225575051661,5,103,автобус,13,1445,3,TRUE
3_8,1,день,45.6,5.274677451960662,10,103,автобус,13,1445,3,FALSE
3_8,1,ранковий пік,32.8,9.628083921528727,5,103,автобус,13,1445,3,TRUE
3_81,0,вечір/ніч,44.5,0.7071067811865476,2,39,автобус,4,418,4,FALSE
3_81,0,вечірній пік,57,11.532562594670797,3,39,автобус,4,418,4,TRUE
3_81,0,день,48.333333333333336,8.689073598491385,9,39,автобус,4,418,4,FALSE
3_81,0,ранковий пік,43.75,0.5,4,39,автобус,4,418,4,TRUE
3_81,1,вечір/ніч,44.333333333333336,0.5773502691896257,3,39,автобус,4,418,4,FALSE
3_81,1,вечірній пік,57,11.532562594670797,3,39,автобус,4,418,4,TRUE
3_81,1,день,48.333333333333336,8.689073598491385,9,39,автобус,4,418,4,FALSE
3_81,1,ранковий пік,44,0,4,39,автобус,4,418,4,TRUE
3_86,0,вечір/ніч,57.5,16.583123951777,4,41,автобус,9,888,3,FALSE
3_86,0,вечірній пік,40,9.128709291752768,4,41,автобус,9,888,3,TRUE
3_86,0,день,59.285714285714285,22.9906813420444,7,41,автобус,9,888,3,FALSE
3_86,0,ранковий пік,38,6.708203932499369,5,41,автобус,9,888,3,TRUE
3_86,1,вечір/ніч,70,0,2,41,автобус,9,888,3,FALSE
3_86,1,вечірній пік,45,12.24744871391589,4,41,автобус,9,888,3,TRUE
3_86,1,день,59.285714285714285,22.9906813420444,7,41,автобус,9,888,3,FALSE
3_86,1,ранковий пік,38,6.708203932499369,5,41,автобус,9,888,3,TRUE
3_87,0,вечір/ніч,27.571428571428573,14.466710555123244,7,42,автобус,25,2570,7,FALSE
3_87,0,вечірній пік,24.5,1.6903085094570331,8,42,автобус,25,2570,7,TRUE
3_87,0,день,28.857142857142854,15.286279130983107,14,42,автобус,25,2570,7,FALSE
3_87,0,ранковий пік,23.375,1.0606601717798212,8,42,автобус,25,2570,7,TRUE
3_87,1,вечір/ніч,28.11111111111111,11.461287497969463,9,42,автобус,25,2570,7,FALSE
3_87,1,вечірній пік,26,4.69041575982343,6,42,автобус,25,2570,7,TRUE
3_87,1,день,29.333333333333332,8.901578244226988,15,42,автобус,25,2570,7,FALSE
3_87,1,ранковий пік,27,6.2289646009589745,6,42,автобус,25,2570,7,TRUE
3_89,0,вечір/ніч,40,13.982131454109563,5,43,автобус,11,1411,5,FALSE
3_89,0,вечірній пік,30.666666666666668,4.96655480858378,6,43,автобус,11,1411,5,TRUE
3_89,0,день,39.8,15.647506013561536,10,43,автобус,11,1411,5,FALSE
3_89,0,ранковий пік,31.333333333333332,5.645056834671079,6,43,автобус,11,1411,5,TRUE
3_89,1,вечір/ніч,43.75,13.149778198382917,4,43,автобус,11,1411,5,FALSE
3_89,1,вечірній пік,30,5.477225575051661,6,43,автобус,11,1411,5,TRUE
3_89,1,день,41.5,13.133925536563698,10,43,автобус,11,1411,5,FALSE
3_89,1,ранковий пік,28.333333333333332,8.16496580927726,6,43,автобус,11,1411,5,TRUE
3_9,0,вечір/ніч,22.3,2.8693785622209793,10,104,автобус,28,3652,4,FALSE
3_9,0,вечірній пік,15.636363636363637,2.6181186861075365,11,104,автобус,28,3652,4,TRUE
3_9,0,день,21.55,5.083254241547489,20,104,автобус,28,3652,4,FALSE
3_9,0,ранковий пік,14.153846153846153,4.355956723196291,13,104,автобус,28,3652,4,TRUE
3_9,1,вечір/ніч,21.5,4.196559437338057,10,104,автобус,28,3652,4,FALSE
3_9,1,вечірній пік,15.090909090909092,1.513574937328539,11,104,автобус,28,3652,4,TRUE
3_9,1,день,22.210526315789473,4.601677802333756,19,104,автобус,28,3652,4,FALSE
3_9,1,ранковий пік,14,4.041451884327381,13,104,автобус,28,3652,4,TRUE
3_90,0,вечір/ніч,30,6.324555320336759,6,43к,автобус,6,790,4,FALSE
3_90,0,вечірній пік,36,11.40175425099138,5,43к,автобус,6,790,4,TRUE
3_90,0,день,27.5,11.183320914051723,16,43к,автобус,6,790,4,FALSE
3_90,0,ранковий пік,29,2.23606797749979,5,43к,автобус,6,790,4,TRUE
3_90,1,вечір/ніч,30,6.324555320336759,6,43к,автобус,6,790,4,FALSE
3_90,1,вечірній пік,35,11.726039399558575,5,43к,автобус,6,790,4,TRUE
3_90,1,день,30,3.922322702763681,14,43к,автобус,6,790,4,FALSE
3_90,1,ранковий пік,34,11.937336386313323,5,43к,автобус,6,790,4,TRUE
3_93,0,вечір/ніч,34.714285714285715,6.369570517030845,7,45,автобус,18,2230,6,FALSE
3_93,0,вечірній пік,30,3.8987177379235853,6,45,автобус,18,2230,6,TRUE
3_93,0,день,32.69230769230769,8.567230351603481,13,45,автобус,18,2230,6,FALSE
3_93,0,ранковий пік,25.833333333333332,7.626707459098367,6,45,автобус,18,2230,6,TRUE
3_93,1,вечір/ніч,35,0,6,45,автобус,18,2230,6,FALSE
